timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,altitude,activity,delta_time,accelX_rate_of_change,accelY_rate_of_change,accelZ_rate_of_change,gyroX_rate_of_change,gyroY_rate_of_change,gyroZ_rate_of_change,altitude_rate_of_change
211244,0.04,0.04,0.04,1.39,1.54,1.73,203.54,Lift,2459.0,1.2200081333875558e-05,1.2200081333875558e-05,1.2200081333875558e-05,0.0020699471329808867,0.002167547783651891,0.0022570150467669785,-0.004961366409109401
213753,0.02,0.02,0.02,2.32,2.3,2.31,204.57,Lift,2509.0,-7.971303308090873e-06,-7.971303308090873e-06,-7.971303308090873e-06,0.00037066560382622557,0.00030290952570745307,0.00023116779593463534,0.0004105221203666804
216262,0.02,0.02,0.02,-11.4,-11.83,-12.22,205.95,Lift,2459.0,2.4400162667751116e-05,2.03334688897926e-05,2.4400162667751116e-05,-0.003684424562830419,-0.0038755591703944696,-0.004034160227734852,-0.004261895079300536
218771,-0.03,-0.03,-0.03,4.69,4.49,4.28,207.45,Lift,2459.0,-1.2200081333875558e-05,-1.2200081333875558e-05,-1.2200081333875558e-05,0.0023586823912159416,0.0022651484343228956,0.0021797478649857667,-0.0037413582757218453
221280,0.01,0.0,0.01,-1.11,-0.98,-1.01,209.01,Lift,2459.0,0.0,-4.0666937779585196e-06,-4.0666937779585196e-06,-0.0003497356649044327,-0.0003212688084587231,-0.0003660024400162668,-0.003082553883692563
221330,0.02,0.02,0.03,-5.44,-5.46,-5.45,216.08,Lift,50.0,0.0002,0.0004,0.00039999999999999996,-0.0866,-0.08960000000000001,-0.0888,0.14140000000000044
223789,0.01,0.01,0.01,-1.64,-1.71,-1.84,210.68,Lift,2459.0,-4.0666937779585196e-06,-4.0666937779585196e-06,-8.133387555917037e-06,0.0015453436356242377,0.0015250101667344449,0.0014680764538430257,-0.002196014640097603
223839,0.03,0.03,0.03,-1.87,-1.95,-1.85,215.23,Lift,50.0,0.00039999999999999996,0.00039999999999999996,0.00039999999999999996,-0.004600000000000004,-0.0048,-0.00020000000000000017,0.09099999999999966
226298,-0.01,-0.02,-0.02,-0.99,-0.91,-0.89,212.34,Lift,2459.0,-1.6266775111834078e-05,-2.03334688897926e-05,-2.03334688897926e-05,0.0003578690524603498,0.0004229361529076861,0.0003904026026840179,-0.0011752745018300066
226348,0.01,0.01,0.01,-1.17,-1.17,-1.18,214.11,Lift,50.0,0.0004,0.0006,0.0006,-0.0035999999999999986,-0.005199999999999998,-0.005799999999999999,0.0354000000000002
